State_Name,Season,Crop,Area,Production,soil_type
Karnataka,Whole Year ,Sugarcane,7581,626570,Loamy
Karnataka,Whole Year ,Sugarcane,6365,586535,Loamy
Karnataka,Whole Year ,Sugarcane,8039,702609,Loamy
Karnataka,Whole Year ,Sugarcane,8465,804175,Loamy
Karnataka,Whole Year ,Sugarcane,8665,716162,Loamy
Karnataka,Whole Year ,Sugarcane,8511,719605,Loamy
Karnataka,Whole Year ,Sugarcane,6422,671099,Loamy
Karnataka,Whole Year ,Sugarcane,8513,1067530,Loamy
Karnataka,Whole Year ,Sugarcane,7548,559307,Loamy
Karnataka,Whole Year ,Sugarcane,3050,289750,Loamy
Karnataka,Whole Year ,Sugarcane,3573,298703,Loamy
Karnataka,Whole Year ,Sugarcane,41,3934,Loamy
Karnataka,Whole Year ,Sugarcane,267,25872,Loamy
Karnataka,Whole Year ,Sugarcane,202,18422,Loamy
Karnataka,Whole Year ,Sugarcane,212,17723,Loamy
Karnataka,Whole Year ,Sugarcane,58,5290,Loamy
Karnataka,Whole Year ,Sugarcane,1488,163978,Loamy
Karnataka,Whole Year ,Sugarcane,1235,140790,Loamy
Karnataka,Whole Year ,Sugarcane,2037,158682,Loamy
Karnataka,Whole Year ,Sugarcane,1867,150760,Loamy
Karnataka,Whole Year ,Sugarcane,1790,175152,Loamy
Karnataka,Whole Year ,Sugarcane,1274,108927,Loamy
Karnataka,Whole Year ,Sugarcane,1504,132878,Loamy
Karnataka,Whole Year ,Sugarcane,2632,207533,Loamy
Karnataka,Whole Year ,Sugarcane,827,64423,Loamy
Karnataka,Whole Year ,Sugarcane,688,39216,Loamy
Karnataka,Whole Year ,Sugarcane,620,48887,Loamy
Karnataka,Whole Year ,Sugarcane,817,64420,Loamy
Karnataka,Whole Year ,Sugarcane,894,68793,Loamy
Karnataka,Whole Year ,Sugarcane,1532,85869,Loamy
Karnataka,Whole Year ,Sugarcane,1546,88122,Loamy
Karnataka,Whole Year ,Sugarcane,1391,132145,Loamy
Karnataka,Whole Year ,Sugarcane,8378,827746,Loamy
Karnataka,Whole Year ,Sugarcane,1314,132320,Loamy
Karnataka,Whole Year ,Sugarcane,2095,214947,Loamy
Karnataka,Whole Year ,Sugarcane,2231,180153,Loamy
Karnataka,Whole Year ,Sugarcane,1385,114470,Loamy
Karnataka,Whole Year ,Sugarcane,330,22258,Loamy
Karnataka,Whole Year ,Sugarcane,60,5244,Loamy
Karnataka,Whole Year ,Sugarcane,65,5496,Loamy
Karnataka,Whole Year ,Sugarcane,4,388,Loamy
Karnataka,Whole Year ,Sugarcane,10,912,Loamy
Karnataka,Whole Year ,Sugarcane,37,3093,Loamy
Karnataka,Whole Year ,Sugarcane,2154,188260,Loamy
Karnataka,Whole Year ,Sugarcane,598,60219,Loamy
Karnataka,Whole Year ,Sugarcane,340,34884,Loamy
Karnataka,Whole Year ,Sugarcane,378,30524,Loamy
Karnataka,Whole Year ,Sugarcane,197,16656,Loamy
Karnataka,Whole Year ,Sugarcane,23,1508,Loamy
Karnataka,Whole Year ,Sugarcane,18,1573,Loamy
Karnataka,Whole Year ,Sugarcane,19,1643,Loamy
Karnataka,Whole Year ,Sugarcane,16,1535,Loamy
Karnataka,Whole Year ,Sugarcane,16,1550,Loamy
Karnataka,Whole Year ,Sugarcane,19,1733,Loamy
Karnataka,Whole Year ,Sugarcane,25,2090,Loamy
Karnataka,Whole Year ,Sugarcane,16,1444,Loamy
Karnataka,Whole Year ,Sugarcane,10,912,Loamy
Karnataka,Whole Year ,Sugarcane,14872,551008,Loamy
Karnataka,Whole Year ,Sugarcane,16906,2120012,Loamy
Karnataka,Whole Year ,Sugarcane,22295,2181566,Loamy
Karnataka,Whole Year ,Sugarcane,19992,2146141,Loamy
Karnataka,Whole Year ,Sugarcane,8150,696825,Loamy
Karnataka,Whole Year ,Sugarcane,5890,654674,Loamy
Karnataka,Whole Year ,Sugarcane,3653,451146,Loamy
Karnataka,Whole Year ,Sugarcane,7222,809586,Loamy
Karnataka,Whole Year ,Sugarcane,2679,285046,Loamy
Karnataka,Whole Year ,Sugarcane,3697,453067,Loamy
Karnataka,Whole Year ,Sugarcane,4865,660910,Loamy
Karnataka,Whole Year ,Sugarcane,5281,702373,Loamy
Karnataka,Whole Year ,Sugarcane,4362,480692,Loamy
Karnataka,Whole Year ,Sugarcane,6900,793155,Loamy
Karnataka,Whole Year ,Sugarcane,9523,1221325,Loamy
Karnataka,Whole Year ,Sugarcane,7762,442434,Loamy
Karnataka,Whole Year ,Sugarcane,3906,359938,Loamy
Karnataka,Whole Year ,Sugarcane,3522,317860,Loamy
Karnataka,Whole Year ,Sugarcane,2868,209794,Loamy
Karnataka,Whole Year ,Sugarcane,3560,223212,Loamy
Karnataka,Whole Year ,Sugarcane,3039,98160,Loamy
Karnataka,Whole Year ,Sugarcane,1247,110172,Loamy
Karnataka,Whole Year ,Sugarcane,1383,89342,Loamy
Karnataka,Whole Year ,Sugarcane,3722,240441,Loamy
Karnataka,Whole Year ,Sugarcane,2869,177161,Loamy
Karnataka,Whole Year ,Sugarcane,872,61302,Loamy
Karnataka,Whole Year ,Sugarcane,4533,254075,Loamy
Karnataka,Whole Year ,Sugarcane,3465,207380,Loamy
Karnataka,Whole Year ,Sugarcane,4534,297204,Loamy
Karnataka,Whole Year ,Sugarcane,3706,253490,Loamy
Karnataka,Whole Year ,Sugarcane,8653,641187,Loamy
Karnataka,Whole Year ,Sugarcane,130,13091,Loamy
Karnataka,Whole Year ,Sugarcane,347,35602,Loamy
Karnataka,Whole Year ,Sugarcane,535,43201,Loamy
Karnataka,Whole Year ,Sugarcane,550,46502,Loamy
Karnataka,Whole Year ,Sugarcane,92,6031,Loamy
Karnataka,Whole Year ,Sugarcane,38,3357,Loamy
Karnataka,Whole Year ,Sugarcane,87,7604,Loamy
Karnataka,Whole Year ,Sugarcane,101,8540,Loamy
Karnataka,Whole Year ,Sugarcane,178,15388,Loamy
Karnataka,Whole Year ,Sugarcane,107,10267,Loamy
Karnataka,Whole Year ,Sugarcane,852,82559,Loamy
Karnataka,Whole Year ,Sugarcane,4305,392616,Loamy
Karnataka,Whole Year ,Sugarcane,1572,131419,Loamy
Karnataka,Whole Year ,Sugarcane,964,89748,Loamy
Karnataka,Whole Year ,Sugarcane,1870,197192,Loamy
Karnataka,Whole Year ,Sugarcane,5032,411114,Loamy
Karnataka,Whole Year ,Sugarcane,8535,810825,Loamy
Karnataka,Whole Year ,Sugarcane,9673,680012,Loamy
Karnataka,Whole Year ,Sugarcane,7861,575032,Loamy
Karnataka,Whole Year ,Sugarcane,8228,414280,Loamy
Karnataka,Whole Year ,Sugarcane,5724,184885,Loamy
Karnataka,Whole Year ,Sugarcane,4494,273235,Loamy
Karnataka,Whole Year ,Sugarcane,5330,324064,Loamy
Karnataka,Whole Year ,Sugarcane,12797,802372,Loamy
Karnataka,Whole Year ,Sugarcane,7944,407527,Loamy
Karnataka,Whole Year ,Sugarcane,11995,763482,Loamy
Karnataka,Whole Year ,Sugarcane,10891,724252,Loamy
Karnataka,Whole Year ,Sugarcane,15074,615773,Loamy
Karnataka,Whole Year ,Sugarcane,14801,731169,Loamy
Karnataka,Whole Year ,Sugarcane,27602,1678202,Loamy
Karnataka,Whole Year ,Sugarcane,45503,3025950,Loamy
Karnataka,Whole Year ,Sugarcane,4919,495343,Loamy
Karnataka,Whole Year ,Sugarcane,5054,576156,Loamy
Karnataka,Whole Year ,Sugarcane,5560,623276,Loamy
Karnataka,Whole Year ,Sugarcane,7159,720911,Loamy
Karnataka,Whole Year ,Sugarcane,8610,842488,Loamy
Karnataka,Whole Year ,Sugarcane,3792,392662,Loamy
Karnataka,Whole Year ,Sugarcane,2542,258394,Loamy
Karnataka,Whole Year ,Sugarcane,5730,664107,Loamy
Karnataka,Whole Year ,Sugarcane,5049,412503,Loamy
Karnataka,Whole Year ,Sugarcane,2659,267761,Loamy
Karnataka,Whole Year ,Sugarcane,2015,235453,Loamy
Karnataka,Whole Year ,Sugarcane,3640,394212,Loamy
Karnataka,Whole Year ,Sugarcane,2180,213313,Loamy
Karnataka,Whole Year ,Sugarcane,2428,182221,Loamy
Karnataka,Whole Year ,Sugarcane,1463,122307,Loamy
Karnataka,Whole Year ,Sugarcane,1568,171304,Loamy
Karnataka,Whole Year ,Sugarcane,7251,668180,Loamy
Karnataka,Whole Year ,Sugarcane,7565,718675,Loamy
Karnataka,Whole Year ,Sugarcane,5763,454413,Loamy
Karnataka,Whole Year ,Sugarcane,3391,125637,Loamy
Karnataka,Whole Year ,Sugarcane,2246,98150,Loamy
Karnataka,Whole Year ,Sugarcane,1135,100277,Loamy
Karnataka,Whole Year ,Sugarcane,1069,92415,Loamy
Karnataka,Whole Year ,Sugarcane,2189,155966,Loamy
Karnataka,Whole Year ,Sugarcane,2237,110508,Loamy
Karnataka,Whole Year ,Sugarcane,965,72423,Loamy
Karnataka,Whole Year ,Sugarcane,1489,141455,Loamy
Karnataka,Whole Year ,Sugarcane,3397,280762,Loamy
Karnataka,Whole Year ,Sugarcane,5676,372062,Loamy
Karnataka,Whole Year ,Sugarcane,7338,871388,Loamy
Karnataka,Whole Year ,Sugarcane,10376,1094149,Loamy
Karnataka,Whole Year ,Sugarcane,7,658,Loamy
Karnataka,Whole Year ,Sugarcane,3183,290290,Loamy
Karnataka,Whole Year ,Sugarcane,4101,483098,Loamy
Karnataka,Whole Year ,Sugarcane,2545,198256,Loamy
Karnataka,Whole Year ,Sugarcane,1225,123358,Loamy
Karnataka,Whole Year ,Sugarcane,1268,104800,Loamy
Karnataka,Whole Year ,Sugarcane,692,46018,Loamy
Karnataka,Whole Year ,Sugarcane,402,35517,Loamy
Karnataka,Whole Year ,Sugarcane,327,28580,Loamy
Karnataka,Whole Year ,Sugarcane,100,8455,Loamy
Karnataka,Whole Year ,Sugarcane,300,29070,Loamy
Karnataka,Whole Year ,Sugarcane,70,6384,Loamy
Karnataka,Whole Year ,Sugarcane,95,7942,Loamy
Karnataka,Whole Year ,Sugarcane,2194,220936,Loamy
Karnataka,Whole Year ,Sugarcane,1714,154688,Loamy
Karnataka,Whole Year ,Sugarcane,1418,111809,Loamy
Karnataka,Whole Year ,Sugarcane,668,41884,Loamy
Karnataka,Whole Year ,Sugarcane,916,77448,Loamy
Karnataka,Whole Year ,Sugarcane,417,36050,Loamy
Karnataka,Whole Year ,Sugarcane,334,32047,Loamy
Karnataka,Whole Year ,Sugarcane,403,39051,Loamy
Karnataka,Whole Year ,Sugarcane,1225,111720,Loamy
Karnataka,Whole Year ,Sugarcane,2100,175560,Loamy
Karnataka,Whole Year ,Sugarcane,2593,231555,Loamy
Karnataka,Whole Year ,Sugarcane,2383,217330,Loamy
Karnataka,Whole Year ,Sugarcane,26846,2958429,Loamy
Karnataka,Whole Year ,Sugarcane,31377,4113525,Loamy
Karnataka,Whole Year ,Sugarcane,27708,3632519,Loamy
Karnataka,Whole Year ,Sugarcane,35063,4263661,Loamy
Karnataka,Whole Year ,Sugarcane,29686,3356002,Loamy
Karnataka,Whole Year ,Sugarcane,13042,1474398,Loamy
Karnataka,Whole Year ,Sugarcane,13131,1384664,Loamy
Karnataka,Whole Year ,Sugarcane,18847,2076939,Loamy
Karnataka,Whole Year ,Sugarcane,23864,2335092,Loamy
Karnataka,Whole Year ,Sugarcane,22257,2643019,Loamy
Karnataka,Whole Year ,Sugarcane,24342,2682488,Loamy
Karnataka,Whole Year ,Sugarcane,38031,5021994,Loamy
Karnataka,Whole Year ,Sugarcane,30966,4089060,Loamy
Karnataka,Whole Year ,Sugarcane,28751,3468808,Loamy
Karnataka,Whole Year ,Sugarcane,19462,2496002,Loamy
Karnataka,Whole Year ,Sugarcane,21592,2543538,Loamy
Karnataka,Whole Year ,Sugarcane,19349,2058734,Loamy
Karnataka,Whole Year ,Sugarcane,11118,1288576,Loamy
Karnataka,Whole Year ,Sugarcane,8964,698296,Loamy
Karnataka,Whole Year ,Sugarcane,11009,983104,Loamy
Karnataka,Whole Year ,Sugarcane,13048,1351120,Loamy
Karnataka,Whole Year ,Sugarcane,9849,1253778,Loamy
Karnataka,Whole Year ,Sugarcane,8744,988509,Loamy
Karnataka,Whole Year ,Sugarcane,11178,1592865,Loamy
Karnataka,Whole Year ,Sugarcane,10002,1178236,Loamy
Karnataka,Whole Year ,Sugarcane,5588,637032,Loamy
Karnataka,Whole Year ,Sugarcane,8435,897484,Loamy
Karnataka,Whole Year ,Sugarcane,12303,1367478,Loamy
Karnataka,Whole Year ,Sugarcane,11500,1190825,Loamy
Karnataka,Whole Year ,Sugarcane,6545,547162,Loamy
Karnataka,Whole Year ,Sugarcane,7995,683572,Loamy
Karnataka,Whole Year ,Sugarcane,4104,374285,Loamy
Karnataka,Whole Year ,Sugarcane,1304,122641,Loamy
Karnataka,Whole Year ,Sugarcane,88,8862,Loamy
Karnataka,Whole Year ,Sugarcane,51,5233,Loamy
Karnataka,Whole Year ,Sugarcane,41,3311,Loamy
Karnataka,Whole Year ,Sugarcane,142,12006,Loamy
Karnataka,Whole Year ,Sugarcane,7,459,Loamy
Karnataka,Whole Year ,Sugarcane,3,265,Loamy
Karnataka,Whole Year ,Sugarcane,15,1311,Loamy
Karnataka,Whole Year ,Sugarcane,81,6849,Loamy
Karnataka,Whole Year ,Sugarcane,30,2879,Loamy
Karnataka,Whole Year ,Sugarcane,134,12985,Loamy
Karnataka,Whole Year ,Sugarcane,382,31935,Loamy
Karnataka,Whole Year ,Sugarcane,345,30808,Loamy
Karnataka,Whole Year ,Sugarcane,295,26904,Loamy
Karnataka,Whole Year ,Sugarcane,195,13338,Loamy
Karnataka,Whole Year ,Sugarcane,936,86252,Loamy
Karnataka,Whole Year ,Sugarcane,863,87724,Loamy
Karnataka,Whole Year ,Sugarcane,924,100947,Loamy
Karnataka,Whole Year ,Sugarcane,876,74066,Loamy
Karnataka,Whole Year ,Sugarcane,719,66256,Loamy
Karnataka,Whole Year ,Sugarcane,191,14697,Loamy
Karnataka,Whole Year ,Sugarcane,1027,67320,Loamy
Karnataka,Whole Year ,Sugarcane,12141,1614753,Loamy
Karnataka,Whole Year ,Sugarcane,11398,1342684,Loamy
Karnataka,Whole Year ,Sugarcane,10764,1278225,Loamy
Karnataka,Whole Year ,Sugarcane,9682,1020967,Loamy
Karnataka,Whole Year ,Sugarcane,9961,1305887,Loamy
Karnataka,Whole Year ,Sugarcane,8333,1029126,Loamy
Karnataka,Whole Year ,Sugarcane,5314,580554,Loamy
Karnataka,Whole Year ,Sugarcane,7666,808380,Loamy
Karnataka,Whole Year ,Sugarcane,9044,790446,Loamy
Karnataka,Whole Year ,Sugarcane,2625,261844,Loamy
Karnataka,Whole Year ,Sugarcane,3739,454662,Loamy
Karnataka,Whole Year ,Sugarcane,5900,650180,Loamy
Karnataka,Whole Year ,Sugarcane,4197,442574,Loamy
Karnataka,Whole Year ,Sugarcane,3943,449502,Loamy
Karnataka,Whole Year ,Sugarcane,4915,471594,Loamy
Karnataka,Whole Year ,Sugarcane,3940,393015,Loamy
Karnataka,Whole Year ,Sugarcane,1732,171122,Loamy
Karnataka,Whole Year ,Sugarcane,1674,197197,Loamy
Karnataka,Whole Year ,Sugarcane,2327,238750,Loamy
Karnataka,Whole Year ,Sugarcane,1736,140182,Loamy
Karnataka,Whole Year ,Sugarcane,1426,131406,Loamy
Karnataka,Whole Year ,Sugarcane,574,38171,Loamy
Karnataka,Whole Year ,Sugarcane,267,23589,Loamy
Karnataka,Whole Year ,Sugarcane,1560,136344,Loamy
Karnataka,Whole Year ,Sugarcane,2003,169354,Loamy
Karnataka,Whole Year ,Sugarcane,2063,178346,Loamy
Karnataka,Whole Year ,Sugarcane,1683,188664,Loamy
Karnataka,Whole Year ,Sugarcane,1650,161452,Loamy
Karnataka,Whole Year ,Sugarcane,2066,178606,Loamy
Karnataka,Whole Year ,Sugarcane,1747,147709,Loamy
Karnataka,Whole Year ,Sugarcane,1556,122691,Loamy
Karnataka,Whole Year ,Sugarcane,1670,174515,Loamy
Karnataka,Whole Year ,Sugarcane,1374,127919,Loamy
Karnataka,Whole Year ,Sugarcane,933,75340,Loamy
Karnataka,Whole Year ,Sugarcane,345,29170,Loamy
Karnataka,Whole Year ,Sugarcane,29,1901,Loamy
Karnataka,Whole Year ,Sugarcane,11,972,Loamy
Karnataka,Whole Year ,Sugarcane,10,874,Loamy
Karnataka,Whole Year ,Sugarcane,7,592,Loamy
Karnataka,Whole Year ,Sugarcane,10,864,Loamy
Karnataka,Whole Year ,Sugarcane,56,5373,Loamy
Karnataka,Whole Year ,Sugarcane,68,6589,Loamy
Karnataka,Whole Year ,Sugarcane,56,5107,Loamy
Karnataka,Whole Year ,Sugarcane,66,5518,Loamy
Karnataka,Whole Year ,Sugarcane,55,4912,Loamy
Karnataka,Whole Year ,Sugarcane,42,3830,Loamy
Karnataka,Whole Year ,Sugarcane,1804,99400,Loamy
Karnataka,Whole Year ,Sugarcane,1616,164266,Loamy
Karnataka,Whole Year ,Sugarcane,1361,126709,Loamy
Karnataka,Whole Year ,Sugarcane,1358,109658,Loamy
Karnataka,Whole Year ,Sugarcane,1033,64769,Loamy
Karnataka,Whole Year ,Sugarcane,893,58536,Loamy
Karnataka,Whole Year ,Sugarcane,1029,90912,Loamy
Karnataka,Whole Year ,Sugarcane,1247,108988,Loamy
Karnataka,Whole Year ,Sugarcane,1484,125472,Loamy
Karnataka,Whole Year ,Sugarcane,1242,107371,Loamy
Karnataka,Whole Year ,Sugarcane,1256,105002,Loamy
Karnataka,Whole Year ,Sugarcane,1290,137256,Loamy
Karnataka,Whole Year ,Sugarcane,2744,151194,Loamy
Karnataka,Whole Year ,Sugarcane,3079,327606,Loamy
Karnataka,Whole Year ,Sugarcane,5324,419797,Loamy
Karnataka,Whole Year ,Sugarcane,6207,483525,Loamy
Karnataka,Whole Year ,Sugarcane,135,13082,Loamy
Karnataka,Whole Year ,Sugarcane,278,25354,Loamy
Karnataka,Whole Year ,Sugarcane,1171,97896,Loamy
Karnataka,Whole Year ,Sugarcane,1207,107785,Loamy
Karnataka,Whole Year ,Sugarcane,862,78614,Loamy
Kerala,Whole Year ,Sugarcane,192,4190,Loamy
Kerala,Whole Year ,Sugarcane,92,2890,Loamy
Kerala,Whole Year ,Sugarcane,116,7900,Loamy
Kerala,Whole Year ,Sugarcane,104,7080,Loamy
Kerala,Whole Year ,Sugarcane,120,8170,Loamy
Kerala,Whole Year ,Sugarcane,162,11030,Loamy
Kerala,Whole Year ,Sugarcane,152,10350,Loamy
Kerala,Whole Year ,Sugarcane,8,440,Loamy
Kerala,Whole Year ,Sugarcane,48,2860,Loamy
Kerala,Whole Year ,Sugarcane,25,1870,Loamy
Kerala,Whole Year ,Sugarcane,60,5530,Loamy
Kerala,Whole Year ,Sugarcane,66,5790,Loamy
Kerala,Whole Year ,Sugarcane,54.25,4752,Loamy
Kerala,Whole Year ,Sugarcane,94.93,8337.2,Loamy
Kerala,Whole Year ,Sugarcane,73,639,Loamy
Kerala,Whole Year ,Sugarcane,45,403,Loamy
Kerala,Whole Year ,Sugarcane,54.9,25,Loamy
Kerala,Whole Year ,Sugarcane,12,840,Loamy
Kerala,Whole Year ,Sugarcane,15,1890,Loamy
Kerala,Whole Year ,Sugarcane,14,1760,Loamy
Kerala,Whole Year ,Sugarcane,12,1510,Loamy
Kerala,Whole Year ,Sugarcane,8,1010,Loamy
Kerala,Whole Year ,Sugarcane,1,130,Loamy
Kerala,Whole Year ,Sugarcane,1,130,Loamy
Kerala,Whole Year ,Sugarcane,6,400,Loamy
Kerala,Whole Year ,Sugarcane,8,230,Loamy
Kerala,Whole Year ,Sugarcane,2894,202540,Loamy
Kerala,Whole Year ,Sugarcane,2624,221640,Loamy
Kerala,Whole Year ,Sugarcane,1318,111330,Loamy
Kerala,Whole Year ,Sugarcane,1344,113520,Loamy
Kerala,Whole Year ,Sugarcane,1473,124420,Loamy
Kerala,Whole Year ,Sugarcane,1595,134620,Loamy
Kerala,Whole Year ,Sugarcane,790,66670,Loamy
Kerala,Whole Year ,Sugarcane,760,51600,Loamy
Kerala,Whole Year ,Sugarcane,781,48760,Loamy
Kerala,Whole Year ,Sugarcane,2105,128260,Loamy
Kerala,Whole Year ,Sugarcane,2487,191340,Loamy
Kerala,Whole Year ,Sugarcane,2201,222030,Loamy
Kerala,Whole Year ,Sugarcane,2173.53,217410,Loamy
Kerala,Whole Year ,Sugarcane,2123.82,227197.2,Loamy
Kerala,Whole Year ,Sugarcane,1371,14321,Loamy
Kerala,Whole Year ,Sugarcane,1660,17559,Loamy
Kerala,Whole Year ,Sugarcane,1068.9,11512,Loamy
Kerala,Whole Year ,Sugarcane,20,1410,Loamy
Kerala,Whole Year ,Sugarcane,4,650,Loamy
Kerala,Whole Year ,Sugarcane,5,810,Loamy
Kerala,Whole Year ,Sugarcane,5,810,Loamy
Kerala,Whole Year ,Sugarcane,3,490,Loamy
Kerala,Whole Year ,Sugarcane,4,650,Loamy
Kerala,Whole Year ,Sugarcane,8,780,Loamy
Kerala,Whole Year ,Sugarcane,2,30,Loamy
Kerala,Whole Year ,Sugarcane,2,50,Loamy
Kerala,Whole Year ,Sugarcane,40,7220,Loamy
Kerala,Whole Year ,Sugarcane,1,150,Loamy
Kerala,Whole Year ,Sugarcane,1.24,175.19,Loamy
Kerala,Whole Year ,Sugarcane,2.58,296.7,Loamy
Kerala,Whole Year ,Sugarcane,4,45,Loamy
Kerala,Whole Year ,Sugarcane,1,9,Loamy
Kerala,Whole Year ,Sugarcane,3.43,46,Loamy
Kerala,Whole Year ,Sugarcane,2,40,Loamy
Kerala,Whole Year ,Sugarcane,2,70,Loamy
Kerala,Whole Year ,Sugarcane,3,110,Loamy
Kerala,Whole Year ,Sugarcane,6,220,Loamy
Kerala,Whole Year ,Sugarcane,1,40,Loamy
Kerala,Whole Year ,Sugarcane,2,80,Loamy
Kerala,Whole Year ,Sugarcane,2,10,Loamy
Kerala,Whole Year ,Sugarcane,2,20,Loamy
Kerala,Whole Year ,Sugarcane,1,50,Loamy
Kerala,Whole Year ,Sugarcane,1,60,Loamy
Kerala,Whole Year ,Sugarcane,1.01,31.36,Loamy
Kerala,Whole Year ,Sugarcane,0.63,5,Loamy
Kerala,Whole Year ,Sugarcane,2,6,Loamy
Kerala,Whole Year ,Sugarcane,3,310,Loamy
Kerala,Whole Year ,Sugarcane,6,620,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,3,300,Loamy
Kerala,Whole Year ,Sugarcane,2,120,Loamy
Kerala,Whole Year ,Sugarcane,1,20,Loamy
Kerala,Whole Year ,Sugarcane,2,40,Loamy
Kerala,Whole Year ,Sugarcane,137,12030,Loamy
Kerala,Whole Year ,Sugarcane,81,3810,Loamy
Kerala,Whole Year ,Sugarcane,28,1300,Loamy
Kerala,Whole Year ,Sugarcane,34,1640,Loamy
Kerala,Whole Year ,Sugarcane,36,1740,Loamy
Kerala,Whole Year ,Sugarcane,41,1980,Loamy
Kerala,Whole Year ,Sugarcane,47,2270,Loamy
Kerala,Whole Year ,Sugarcane,14,900,Loamy
Kerala,Whole Year ,Sugarcane,67,2730,Loamy
Kerala,Whole Year ,Sugarcane,29,1000,Loamy
Kerala,Whole Year ,Sugarcane,8,550,Loamy
Kerala,Whole Year ,Sugarcane,31,1470,Loamy
Kerala,Whole Year ,Sugarcane,18.63,1653.53,Loamy
Kerala,Whole Year ,Sugarcane,11,1034.3,Loamy
Kerala,Whole Year ,Sugarcane,13,109,Loamy
Kerala,Whole Year ,Sugarcane,7,54,Loamy
Kerala,Whole Year ,Sugarcane,10.21,73,Loamy
Kerala,Whole Year ,Sugarcane,15,1150,Loamy
Kerala,Whole Year ,Sugarcane,13,1300,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,6,460,Loamy
Kerala,Whole Year ,Sugarcane,4,400,Loamy
Kerala,Whole Year ,Sugarcane,5,510,Loamy
Kerala,Whole Year ,Sugarcane,7,710,Loamy
Kerala,Whole Year ,Sugarcane,11,1120,Loamy
Kerala,Whole Year ,Sugarcane,4,410,Loamy
Kerala,Whole Year ,Sugarcane,3,310,Loamy
Kerala,Whole Year ,Sugarcane,1,90,Loamy
Kerala,Whole Year ,Sugarcane,2653,236770,Loamy
Kerala,Whole Year ,Sugarcane,2713,334730,Loamy
Kerala,Whole Year ,Sugarcane,1643,139770,Loamy
Kerala,Whole Year ,Sugarcane,1610,136960,Loamy
Kerala,Whole Year ,Sugarcane,1989,169200,Loamy
Kerala,Whole Year ,Sugarcane,1592,135480,Loamy
Kerala,Whole Year ,Sugarcane,790,67230,Loamy
Kerala,Whole Year ,Sugarcane,360,34850,Loamy
Kerala,Whole Year ,Sugarcane,222,10120,Loamy
Kerala,Whole Year ,Sugarcane,772,27140,Loamy
Kerala,Whole Year ,Sugarcane,772,67630,Loamy
Kerala,Whole Year ,Sugarcane,647,54750,Loamy
Kerala,Whole Year ,Sugarcane,567.79,46783.71,Loamy
Kerala,Whole Year ,Sugarcane,329.43,25044.8,Loamy
Kerala,Whole Year ,Sugarcane,264,1406,Loamy
Kerala,Whole Year ,Sugarcane,473,3955,Loamy
Kerala,Whole Year ,Sugarcane,371.81,3142,Loamy
Kerala,Whole Year ,Sugarcane,227,12580,Loamy
Kerala,Whole Year ,Sugarcane,230,11240,Loamy
Kerala,Whole Year ,Sugarcane,224,10950,Loamy
Kerala,Whole Year ,Sugarcane,142,6940,Loamy
Kerala,Whole Year ,Sugarcane,95,4640,Loamy
Kerala,Whole Year ,Sugarcane,129,6300,Loamy
Kerala,Whole Year ,Sugarcane,123,6010,Loamy
Kerala,Whole Year ,Sugarcane,55,2020,Loamy
Kerala,Whole Year ,Sugarcane,36,1200,Loamy
Kerala,Whole Year ,Sugarcane,45,440,Loamy
Kerala,Whole Year ,Sugarcane,14,3210,Loamy
Kerala,Whole Year ,Sugarcane,9,720,Loamy
Kerala,Whole Year ,Sugarcane,23.75,1021.25,Loamy
Kerala,Whole Year ,Sugarcane,25.28,1119,Loamy
Kerala,Whole Year ,Sugarcane,10,44,Loamy
Kerala,Whole Year ,Sugarcane,16,169,Loamy
Kerala,Whole Year ,Sugarcane,5.3,53,Loamy
Kerala,Whole Year ,Sugarcane,2,150,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,2,0,Loamy
Kerala,Whole Year ,Sugarcane,2,120,Loamy
Kerala,Whole Year ,Sugarcane,1,20,Loamy
Kerala,Whole Year ,Sugarcane,1,40,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,9,900,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,2,140,Loamy
Kerala,Whole Year ,Sugarcane,1,2,Loamy
Kerala,Whole Year ,Sugarcane,0.29,3,Loamy
Kerala,Whole Year ,Sugarcane,0.24,2,Loamy
Kerala,Whole Year ,Sugarcane,1,100,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,4,400,Loamy
Kerala,Whole Year ,Sugarcane,5,500,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,2,200,Loamy
Kerala,Whole Year ,Sugarcane,2,180,Loamy
Kerala,Whole Year ,Sugarcane,1,30,Loamy
